id,edad,genero,nivel_educativo,region,ingreso_mensual,saldo_cuenta,score_crediticio,dias_mora_12m,monto_prestamo_solicitado
2769,61,M,Secundaria,Centro,4207.28,7434.5,687.0,4.0,16731.38
2770,27,M,Secundaria,Oriente,1294.72,4035.23,,11.0,3107.76
2771,56,F,Primaria,Norte,,273.53,511.0,7.0,1053.88
2772,30,F,Tecnico,Occidente,4043.23,8198.71,690.0,9.0,15158.47
2773,48,F,Universitario,Centro,5383.96,9001.06,633.0,4.0,16022.88
2774,24,F,Secundaria,Centro,1848.67,3782.34,534.0,8.0,5989.18
2775,73,F,Universitario,Oriente,2039.45,4256.28,662.0,6.0,8785.34
2776,66,F,Secundaria,Sur,2312.39,4808.73,615.0,6.0,7547.3
2777,59,F,Secundaria,Centro,1574.31,2083.02,519.0,6.0,4284.43
2778,59,F,Secundaria,Centro,1349.73,3369.26,,7.0,1960.76
2779,73,F,Primaria,Occidente,939.86,,522.0,10.0,
2780,53,F,Secundaria,Norte,1522.41,1488.39,519.0,8.0,1615.73
2781,37,F,Universitario,Norte,3041.48,4692.79,640.0,4.0,12073.14
2782,21,M,Secundaria,Sur,1549.18,2121.56,533.0,4.0,2005.88
2783,71,M,Tecnico,Sur,2834.98,5708.34,716.0,7.0,11949.32
2784,24,M,Universitario,Oriente,2098.76,4592.16,547.0,9.0,7726.56
2785,71,M,Secundaria,Oriente,1314.43,2484.09,597.0,6.0,
2786,18,M,Universitario,Occidente,2723.74,4135.99,714.0,9.0,8539.31
2787,61,M,Secundaria,,1618.94,2491.87,,10.0,5091.96
2788,73,M,Secundaria,Oriente,,5521.81,,8.0,9261.68
2789,62,F,Secundaria,Centro,,1417.11,552.0,8.0,3388.1
2790,59,F,Secundaria,Centro,1237.51,1341.8,532.0,12.0,6307.98
2791,64,M,Universitario,Sur,2322.55,4176.44,671.0,7.0,9735.65
2792,30,F,Universitario,Sur,1946.97,3336.57,534.0,8.0,6309.89
2793,72,F,Secundaria,Norte,1197.27,1274.03,538.0,,4616.42
2794,39,F,Primaria,Sur,572.7,2070.64,450.0,12.0,1504.15
2795,71,F,Secundaria,Occidente,944.27,1141.11,503.0,8.0,
2796,38,M,Tecnico,Centro,1692.92,2095.96,549.0,8.0,3743.77
2797,39,M,Secundaria,Sur,828.45,2521.29,,6.0,2642.58
2798,45,M,Tecnico,Sur,,4449.41,735.0,6.0,8579.94
2799,26,M,Universitario,Centro,2747.18,4714.38,560.0,5.0,6477.18
2800,43,F,Secundaria,Sur,1112.57,1442.22,602.0,9.0,4296.45
2801,26,M,Postgrado,Norte,3122.88,5325.74,624.0,12.0,10331.43
2802,32,M,Secundaria,Sur,1349.85,1841.65,487.0,7.0,3713.98
2803,27,M,Postgrado,Oriente,1422.49,2146.46,495.0,8.0,2606.03
2804,41,M,Secundaria,Oriente,1830.15,3432.74,571.0,9.0,6213.79
2805,75,F,Primaria,Centro,,1032.77,509.0,6.0,500.0
2806,74,F,Universitario,Norte,,906.85,575.0,6.0,5552.1
2807,59,M,Tecnico,,2526.02,,611.0,7.0,6449.85
2808,25,M,Universitario,Centro,,3690.41,684.0,10.0,8631.66
2809,41,M,Secundaria,,2257.45,2780.49,560.0,12.0,4667.91
2810,33,M,Universitario,Centro,2237.12,4997.88,588.0,10.0,7660.9
2811,66,F,Primaria,Oriente,1385.61,2118.36,545.0,2.0,5912.15
2812,43,M,Primaria,Oriente,1723.91,3377.4,568.0,8.0,3073.0
2813,44,F,Secundaria,Occidente,3204.12,6439.71,608.0,5.0,8950.18
2814,54,F,Universitario,Norte,2136.95,4589.54,606.0,3.0,7451.57
2815,21,M,Tecnico,Centro,1930.56,3883.21,594.0,7.0,5618.04
2816,67,M,Secundaria,Sur,2038.85,3132.59,616.0,6.0,6203.82
2817,41,F,Secundaria,Oriente,1932.26,2442.35,602.0,3.0,6757.37
2818,36,F,Primaria,Centro,941.93,3135.68,458.0,6.0,1654.24
2819,53,M,Secundaria,Centro,1458.2,2729.69,505.0,4.0,3212.2
2820,56,F,Secundaria,Centro,1987.9,3950.83,557.0,7.0,4669.16
2821,27,F,Tecnico,Oriente,1892.03,3017.36,545.0,10.0,
2822,42,M,Tecnico,Centro,4263.36,7935.96,593.0,8.0,13021.13
2823,35,F,Postgrado,Occidente,2833.25,,626.0,5.0,9347.33
2824,36,M,Primaria,,827.97,1260.27,466.0,8.0,1084.71
2825,53,F,Secundaria,Centro,1907.21,2354.08,,7.0,4519.28
2826,27,F,Secundaria,Centro,954.89,2078.05,506.0,10.0,2222.62
2827,50,F,Tecnico,Norte,1488.58,828.82,,11.0,3826.18
2828,72,M,Secundaria,Sur,,3870.02,591.0,4.0,4333.0
2829,67,M,Universitario,Oriente,2482.96,6001.99,604.0,5.0,7924.08
2830,22,F,Tecnico,Norte,1683.77,2672.97,,6.0,4911.74
2831,64,F,Primaria,Sur,972.3,2460.15,532.0,,
2832,66,F,Primaria,Oriente,,2363.76,,7.0,4048.83
2833,52,F,Universitario,Centro,6510.06,11711.91,734.0,11.0,
2834,61,F,Tecnico,Centro,2714.23,4442.6,653.0,6.0,9094.95
2835,51,M,Primaria,Centro,533.08,620.56,473.0,9.0,589.93
2836,50,M,Primaria,,,1488.82,,16.0,2997.19
2837,72,M,Tecnico,Centro,2423.82,2832.74,584.0,14.0,8417.4
2838,38,F,Tecnico,Norte,911.58,1903.53,463.0,14.0,1079.97
2839,34,F,Primaria,Centro,,0.0,324.0,5.0,500.0
2840,39,F,Secundaria,Occidente,1076.85,,,9.0,2816.84
2841,65,M,Secundaria,Norte,1090.47,539.09,,3.0,3062.76
2842,54,M,Universitario,Norte,5142.71,8958.06,764.0,6.0,19827.95
2843,32,M,Secundaria,Oriente,1726.67,3315.71,555.0,7.0,4293.04
2844,52,M,Universitario,Norte,2294.72,5220.81,684.0,5.0,6820.09
2845,45,M,Secundaria,Centro,1309.81,2319.11,507.0,7.0,3092.7
2846,24,M,Primaria,Centro,1418.57,2315.92,545.0,4.0,4842.71
2847,49,M,Secundaria,Occidente,1663.6,2098.98,483.0,8.0,6481.13
2848,28,F,Primaria,Norte,1428.96,1872.4,536.0,9.0,2786.18
2849,27,M,Tecnico,Occidente,2021.54,,589.0,4.0,3376.18
2850,26,F,Tecnico,Oriente,2784.37,5379.79,,7.0,9019.23
2851,31,F,Primaria,Sur,1192.24,,561.0,10.0,
2852,30,F,Secundaria,Oriente,,2113.1,521.0,7.0,5662.41
2853,74,F,Universitario,Norte,,6708.61,582.0,4.0,9414.52
2854,42,M,Secundaria,Norte,1644.2,1967.85,567.0,4.0,
2855,19,M,Secundaria,Centro,1197.08,2145.8,424.0,8.0,4508.07
2856,52,F,Secundaria,Norte,,1974.83,581.0,3.0,2760.98
2857,24,F,Universitario,Occidente,2266.95,3201.28,593.0,6.0,6433.65
2858,38,F,Tecnico,Sur,2903.7,5373.48,666.0,10.0,9638.65
2859,35,F,Tecnico,Centro,1975.07,4240.36,589.0,4.0,7595.42
2860,20,M,Primaria,Oriente,,1902.8,,9.0,500.0
2861,59,M,Primaria,Occidente,618.78,1592.54,442.0,,2098.08
2862,71,F,Secundaria,Occidente,950.98,892.66,547.0,7.0,1245.29
2863,56,M,Secundaria,Oriente,1131.31,2171.43,559.0,6.0,3176.64
2864,58,M,Tecnico,Centro,2286.33,4381.11,628.0,7.0,
2865,66,F,Tecnico,Norte,1427.79,1438.09,562.0,7.0,4079.54
2866,28,M,Secundaria,Norte,2534.68,2892.68,646.0,3.0,8641.63
2867,56,M,Tecnico,Norte,1065.81,1959.53,503.0,8.0,1125.63
2868,41,F,Primaria,Norte,1615.02,2245.95,574.0,3.0,2882.9
2869,63,F,Primaria,Occidente,540.79,,406.0,7.0,2709.26
2870,36,M,Universitario,Occidente,1435.43,973.6,,8.0,3157.56
2871,21,F,Tecnico,,1104.26,1423.06,499.0,9.0,2424.19
2872,43,F,Tecnico,Oriente,,,555.0,7.0,4009.96
2873,55,M,Secundaria,Sur,1155.56,2769.26,547.0,8.0,1792.6
2874,59,M,Secundaria,Centro,2210.31,5151.02,565.0,11.0,7246.31
2875,49,M,Primaria,Occidente,1681.43,2433.79,540.0,8.0,5518.32
2876,56,F,Universitario,Centro,1568.78,3681.74,545.0,9.0,7110.93
2877,62,M,Tecnico,Oriente,1714.06,4075.51,518.0,5.0,3617.11
2878,63,F,Primaria,Centro,1534.28,3950.51,529.0,9.0,3704.05
2879,53,F,Universitario,Occidente,2257.74,3858.87,559.0,6.0,4516.12
2880,57,F,Secundaria,Sur,,5273.13,640.0,7.0,7566.47
2881,54,F,Universitario,Sur,2919.59,5185.07,624.0,7.0,9619.66
2882,50,F,Primaria,Norte,827.13,1562.36,509.0,7.0,
2883,53,M,Primaria,Centro,870.03,518.7,,9.0,2381.07
2884,20,M,Primaria,Sur,743.5,879.22,497.0,4.0,2889.55
2885,26,F,Secundaria,Centro,1061.21,2800.47,414.0,8.0,2391.08
2886,25,M,Universitario,Occidente,2343.71,3772.64,563.0,12.0,5916.63
2887,50,M,Tecnico,Oriente,1645.67,3020.88,579.0,7.0,5198.24
2888,23,F,Tecnico,Centro,1403.49,2907.19,546.0,10.0,6859.77
2889,58,F,Universitario,Centro,3218.89,6789.94,644.0,5.0,7718.71
2890,56,M,Secundaria,Oriente,1799.85,3722.88,618.0,9.0,4555.19
2891,21,F,Universitario,,1130.93,2780.96,504.0,11.0,1649.23
2892,30,M,Universitario,Norte,1321.66,2725.19,621.0,6.0,5781.11
2893,66,F,Secundaria,Norte,1009.47,2049.18,509.0,15.0,3099.8
2894,19,M,Primaria,Norte,796.97,2132.6,437.0,3.0,1568.45
2895,22,F,Universitario,Centro,1730.31,1252.16,626.0,7.0,6430.1
2896,61,M,Secundaria,Centro,1298.79,2903.01,537.0,10.0,2327.56
2897,44,F,Universitario,Sur,2830.58,3434.16,661.0,12.0,8856.5
2898,49,M,Primaria,Sur,734.13,908.54,423.0,6.0,500.0
2899,38,M,Tecnico,Sur,1266.81,2997.13,540.0,4.0,5095.2
2900,25,M,Secundaria,Centro,711.29,1149.34,449.0,8.0,3056.13
2901,55,M,Primaria,Occidente,813.64,1408.29,502.0,10.0,1580.07
2902,25,M,Secundaria,Oriente,,2570.05,514.0,8.0,3741.28
2903,67,M,Primaria,,,3000.16,416.0,7.0,1393.2
2904,20,F,Secundaria,Sur,902.57,0.0,506.0,3.0,500.0
2905,71,F,Universitario,Norte,2016.1,3051.67,,11.0,7049.15
2906,61,M,Secundaria,Centro,1731.77,4232.39,,7.0,3463.68
2907,75,F,Universitario,Occidente,,2844.25,582.0,14.0,5247.75
2908,20,M,Secundaria,Centro,2274.17,3937.08,,5.0,7523.29
2909,39,F,Tecnico,Sur,,2748.87,539.0,10.0,1435.92
2910,23,M,Universitario,Centro,1916.58,2454.02,,9.0,2376.02
2911,19,F,Secundaria,Occidente,2412.74,5049.0,664.0,6.0,7577.18
2912,40,M,Universitario,Centro,3097.74,,635.0,5.0,11528.74
2913,61,F,Secundaria,Centro,1462.87,2501.18,,7.0,1968.8
2914,19,M,Secundaria,Sur,,2397.56,544.0,6.0,6983.9
2915,55,M,Universitario,Sur,1392.69,,482.0,10.0,
2916,34,M,Primaria,Sur,2664.43,4542.93,677.0,2.0,9634.93
2917,52,F,Primaria,Sur,708.84,1496.38,,5.0,1340.39
2918,51,F,Tecnico,Centro,2013.51,3326.91,625.0,5.0,5179.69
2919,40,F,Universitario,Centro,3965.26,7103.18,681.0,8.0,14517.5
2920,47,F,Universitario,Sur,,4466.54,642.0,4.0,8532.26
2921,69,F,Primaria,Sur,1235.84,1946.49,577.0,7.0,3387.1
2922,25,F,Postgrado,Centro,5296.19,8847.24,618.0,6.0,15718.73
2923,39,M,Tecnico,Oriente,2367.19,3468.53,644.0,5.0,7309.16
2924,61,F,Postgrado,Occidente,2751.87,6353.9,664.0,8.0,9791.8
2925,75,M,Secundaria,Oriente,3200.47,5908.04,,4.0,10656.35
2926,53,F,Tecnico,Norte,1316.45,697.75,536.0,10.0,1742.34
2927,22,F,Universitario,Centro,4794.04,8535.32,729.0,5.0,20486.14
2928,30,F,Secundaria,Centro,1913.92,4233.03,537.0,9.0,5615.23
2929,46,F,Postgrado,Centro,2788.17,3683.27,628.0,6.0,8210.33
2930,48,F,Secundaria,Centro,,2174.72,537.0,7.0,500.0
2931,64,F,Secundaria,Centro,1683.03,2980.11,516.0,10.0,2271.83
2932,74,M,Universitario,Norte,1933.68,2058.87,605.0,8.0,5936.99
2933,72,M,Postgrado,Centro,3671.62,6098.25,,11.0,11266.11
2934,33,F,Secundaria,Norte,2078.87,3567.6,600.0,3.0,6690.25
2935,59,F,Primaria,Centro,1847.4,2297.07,534.0,10.0,3111.03
2936,47,M,Universitario,Norte,4530.71,7541.94,693.0,8.0,15423.01
2937,74,M,Universitario,Norte,1609.77,3080.52,,12.0,5298.85
2938,72,M,Tecnico,Norte,2126.68,4016.97,600.0,5.0,5891.1
2939,33,M,Tecnico,Occidente,936.37,2031.32,518.0,9.0,4242.28
2940,29,F,Universitario,Oriente,2344.2,3680.62,607.0,7.0,8465.13
2941,34,F,Primaria,Centro,587.32,1920.5,,8.0,911.45
2942,33,F,Postgrado,Occidente,8414.89,15031.62,695.0,7.0,24294.84
2943,29,F,Secundaria,Centro,2619.06,4364.29,586.0,3.0,8520.1
2944,25,F,Tecnico,Sur,869.83,1373.64,448.0,6.0,3698.99
2945,37,M,Secundaria,Norte,1120.49,2295.48,486.0,3.0,4826.2
2946,20,M,Secundaria,Oriente,1988.26,3806.13,583.0,11.0,3461.92
2947,33,M,Tecnico,Norte,1965.84,3164.51,549.0,12.0,6372.44
2948,47,M,Postgrado,Norte,3363.74,6800.79,,6.0,10500.14
2949,62,M,Tecnico,Centro,,,606.0,12.0,6494.12
2950,40,M,Universitario,Occidente,3511.71,6861.14,661.0,6.0,11176.07
2951,45,M,Primaria,Norte,2984.38,6457.68,656.0,9.0,10511.97
2952,68,M,Universitario,Centro,1516.54,2320.17,645.0,11.0,7138.67
2953,57,F,Secundaria,Centro,1409.37,2221.03,495.0,7.0,
2954,71,M,Primaria,Oriente,565.04,118.11,442.0,11.0,687.03
2955,22,F,Primaria,Centro,,1270.02,504.0,6.0,
2956,37,M,Tecnico,Sur,,7250.98,674.0,7.0,12766.58
2957,57,F,Postgrado,Centro,4207.4,8097.12,774.0,2.0,17370.88
2958,73,F,Tecnico,Sur,,3390.21,535.0,4.0,6430.31
2959,61,F,Secundaria,Norte,1689.8,2217.55,556.0,7.0,7494.07
2960,18,F,Secundaria,Centro,1035.16,2964.29,493.0,7.0,2160.93
2961,74,M,Tecnico,Occidente,959.82,1044.33,522.0,6.0,2997.6
2962,47,M,Primaria,Sur,,3977.91,640.0,14.0,8865.93
2963,38,M,Secundaria,Occidente,1217.6,2220.17,451.0,,1763.85
2964,37,M,Tecnico,Oriente,1643.62,3081.37,553.0,5.0,4781.67
2965,23,M,Postgrado,Centro,1314.57,1192.68,488.0,7.0,1615.9
2966,39,F,Secundaria,Sur,,2131.17,524.0,12.0,4998.51
2967,35,F,Secundaria,Oriente,1570.81,500.11,560.0,10.0,4154.51
2968,25,F,Universitario,Centro,2706.72,4343.37,602.0,7.0,9834.98
2969,56,F,Universitario,Norte,5089.63,8869.77,782.0,3.0,19120.98
2970,49,F,Universitario,Centro,2173.47,2601.99,591.0,5.0,
2971,50,F,Secundaria,Norte,1453.24,3138.54,535.0,9.0,2617.93
2972,70,F,Secundaria,Centro,3141.46,4917.47,622.0,2.0,8417.09
2973,33,M,Postgrado,Occidente,5500.15,11236.17,592.0,11.0,16891.6
2974,29,M,Primaria,Oriente,620.96,1441.22,440.0,12.0,1756.29
2975,55,F,Tecnico,Sur,3545.21,6179.06,633.0,8.0,9205.45
2976,69,F,Secundaria,Centro,767.86,1964.04,480.0,9.0,2798.08
2977,51,F,Secundaria,Centro,1888.0,,703.0,9.0,7146.6
2978,31,M,Universitario,Sur,3296.23,6072.91,661.0,8.0,7768.09
2979,53,F,Secundaria,Sur,1668.43,1988.98,575.0,3.0,2870.19
2980,50,M,Universitario,Oriente,2060.23,4355.69,636.0,12.0,7432.64
2981,40,M,Secundaria,Occidente,1222.34,1830.47,,7.0,
2982,67,M,Postgrado,Centro,1138.83,356.91,529.0,9.0,4312.75
2983,62,M,Secundaria,Norte,1670.23,1903.41,578.0,13.0,4960.07
2984,19,M,Primaria,Centro,1163.23,2086.63,487.0,7.0,2554.04
2985,58,M,Secundaria,Centro,,5754.99,673.0,3.0,7567.97
2986,38,M,Universitario,Norte,2108.12,2536.11,619.0,8.0,2291.77
2987,19,M,Universitario,Occidente,1808.95,1755.08,570.0,8.0,3698.93
2988,44,F,Secundaria,Occidente,1196.45,1799.99,472.0,6.0,3738.9
2989,74,F,Tecnico,Occidente,1312.58,3635.99,549.0,7.0,1051.66
2990,26,M,Universitario,Occidente,1895.2,2972.43,608.0,5.0,4387.56
2991,18,M,Universitario,Occidente,1439.04,2758.37,,13.0,2079.3
2992,28,F,Tecnico,Occidente,2308.43,2035.71,615.0,7.0,7316.4
2993,20,F,Universitario,Sur,2749.16,7104.77,656.0,6.0,
2994,69,M,Tecnico,Norte,986.14,886.44,516.0,7.0,3069.72
2995,40,F,Primaria,,1248.05,2315.84,597.0,15.0,4222.38
2996,43,F,Primaria,Norte,,2082.82,561.0,8.0,4774.22
2997,21,M,Postgrado,Centro,5094.95,9492.69,659.0,10.0,16402.34
2998,35,M,Primaria,Oriente,,848.42,422.0,6.0,2329.71
2999,72,M,Secundaria,Centro,,5392.25,625.0,6.0,9552.94
3000,23,F,Universitario,Centro,1821.56,3033.51,543.0,9.0,3831.52
3001,52,M,Secundaria,Norte,1545.5,3152.75,589.0,12.0,2608.62
3002,39,M,Universitario,Norte,2037.86,4496.22,515.0,4.0,5417.99
3003,60,M,Universitario,Centro,1447.12,1468.06,522.0,14.0,500.0
3004,32,F,Postgrado,Norte,2279.02,5426.18,642.0,9.0,8276.13
3005,39,F,Secundaria,Norte,2612.9,4122.57,617.0,7.0,8831.48
3006,54,F,Secundaria,Centro,2723.84,5257.14,,5.0,7352.46
3007,69,F,Universitario,Sur,3436.34,5467.58,649.0,7.0,11954.51
3008,59,M,Secundaria,,1401.76,2616.44,598.0,4.0,5620.58
3009,29,F,Tecnico,Sur,3947.36,6796.69,666.0,8.0,12550.79
3010,64,F,Tecnico,Centro,2931.94,6853.64,660.0,6.0,7798.54
3011,66,M,Secundaria,Norte,1491.42,2052.87,548.0,6.0,5380.01
3012,59,F,Universitario,Sur,1030.08,3129.81,569.0,5.0,
3013,55,F,Tecnico,,2721.97,4083.88,622.0,7.0,7020.85
3014,35,F,Primaria,Norte,,5001.59,569.0,6.0,5078.92
3015,62,M,Primaria,Occidente,1513.75,,586.0,7.0,7076.96
3016,52,F,Secundaria,Sur,,863.32,,6.0,500.0
3017,47,F,Secundaria,Centro,1657.27,,558.0,9.0,5599.4
3018,41,M,Universitario,Occidente,6381.51,11610.26,737.0,5.0,25106.17
3019,59,M,Primaria,Occidente,1158.2,2085.52,548.0,9.0,3926.15
3020,47,M,Secundaria,,3667.96,6923.88,648.0,10.0,13284.94
3021,31,F,Universitario,Oriente,3222.57,5893.06,682.0,14.0,9199.32
3022,23,F,Tecnico,Oriente,1771.02,2384.81,571.0,9.0,4165.99
3023,20,M,Secundaria,Norte,2699.56,4432.23,635.0,5.0,
3024,33,M,Postgrado,Oriente,2467.1,4662.21,,11.0,9361.44
3025,24,M,Secundaria,Norte,829.97,629.39,,7.0,1126.66
3026,69,F,Universitario,Sur,1463.75,2209.38,520.0,6.0,6147.9
3027,31,M,Universitario,,2579.62,5065.11,599.0,10.0,7310.67
3028,26,F,Universitario,Centro,2842.62,5308.76,677.0,8.0,9876.1
3029,32,F,Universitario,Occidente,1731.91,2880.69,524.0,8.0,4866.08
3030,38,F,Secundaria,Oriente,2578.04,5451.45,599.0,7.0,5935.74
3031,52,M,Universitario,Occidente,2548.34,5361.19,592.0,7.0,7876.17
3032,19,M,Universitario,Centro,3329.97,5520.58,,2.0,11216.14
3033,44,M,Secundaria,Norte,1108.9,2525.61,,8.0,924.09
3034,19,M,Secundaria,Oriente,1320.26,,516.0,8.0,3948.79
3035,52,M,Universitario,Centro,1106.54,,433.0,4.0,1401.95
3036,35,F,Tecnico,Centro,1565.29,3016.6,,8.0,5767.58
3037,31,M,Universitario,Oriente,,4680.95,,8.0,6950.65
3038,37,M,Tecnico,Norte,,2279.92,556.0,5.0,5116.54
3039,35,M,Tecnico,Centro,1728.54,3155.46,595.0,7.0,4125.44
3040,27,M,Primaria,Centro,1297.63,2322.63,502.0,4.0,1402.27
3041,42,F,Secundaria,Centro,1179.93,302.95,473.0,5.0,1393.58
3042,19,M,Secundaria,Centro,1272.16,3396.05,,8.0,
3043,42,M,Tecnico,Norte,1296.27,2833.27,604.0,6.0,2848.96
3044,71,F,Tecnico,Norte,1246.73,1874.32,513.0,10.0,1479.8
3045,50,M,Tecnico,Oriente,3181.62,6483.69,635.0,4.0,9790.12
3046,53,M,Tecnico,Centro,966.96,,518.0,,
3047,48,M,Universitario,Sur,3568.56,4276.1,665.0,3.0,10026.59
3048,31,M,Secundaria,Centro,794.71,1699.79,,10.0,
3049,18,M,Tecnico,Sur,3387.63,4810.1,609.0,2.0,9726.31
3050,63,M,Primaria,Occidente,1620.06,1845.27,,12.0,3889.92
3051,33,F,Secundaria,Sur,1246.16,1373.02,484.0,12.0,5069.64
3052,71,M,Secundaria,Sur,2426.71,4443.33,687.0,9.0,8109.64
3053,63,F,Secundaria,Norte,2549.61,4721.22,,5.0,8844.76
3054,69,F,Secundaria,Centro,2051.41,4537.34,556.0,10.0,4364.95
3055,20,F,Primaria,Occidente,1421.79,1573.31,,9.0,2347.42
3056,52,M,Secundaria,Oriente,1692.78,2460.41,590.0,6.0,4830.18
3057,58,M,Postgrado,Sur,6444.24,12626.09,686.0,11.0,22821.62
3058,23,F,Secundaria,Occidente,1428.69,2988.93,600.0,4.0,
3059,42,F,Universitario,Norte,2534.96,4809.22,672.0,3.0,7584.09
3060,30,F,Tecnico,Sur,2592.28,,657.0,8.0,6856.09
3061,70,M,Secundaria,Centro,1372.5,2790.99,480.0,8.0,5289.21
3062,51,F,Primaria,Sur,2004.93,3632.68,603.0,7.0,3789.9
3063,25,M,Secundaria,Norte,2167.19,3980.04,509.0,8.0,7188.65
3064,38,M,Universitario,Occidente,8575.54,15802.85,810.0,6.0,36251.76
3065,51,M,Secundaria,Oriente,1445.22,1872.11,560.0,3.0,3968.31
3066,21,M,Primaria,,1506.83,2862.71,564.0,10.0,3793.43
3067,42,M,Secundaria,Sur,1852.01,1775.09,562.0,9.0,5026.8
3068,32,F,Tecnico,Oriente,2542.44,4580.12,624.0,6.0,7378.59
3069,21,F,Tecnico,Norte,1672.41,2608.69,560.0,4.0,4999.67
3070,62,F,Secundaria,Norte,1923.14,4113.87,598.0,10.0,5736.55
3071,29,M,Secundaria,Centro,1561.38,1692.84,575.0,5.0,2494.27
3072,49,F,Secundaria,Norte,2240.86,4188.89,546.0,7.0,5056.13
3073,49,M,Primaria,Sur,512.73,1417.04,431.0,12.0,
3074,45,M,Secundaria,Centro,1356.23,3036.39,590.0,7.0,4341.34
3075,30,M,Tecnico,Centro,4568.07,7700.8,673.0,2.0,14931.68
3076,48,M,Tecnico,Sur,3645.85,,726.0,3.0,11438.2
3077,31,M,Universitario,Occidente,2693.17,5180.33,,7.0,5735.42
3078,37,M,Tecnico,Oriente,2328.1,3267.39,681.0,3.0,6782.85
3079,35,F,Secundaria,Sur,1870.46,3008.83,527.0,5.0,3740.78
3080,46,F,Secundaria,,2009.32,2920.24,596.0,9.0,4870.06
3081,23,M,Secundaria,Norte,973.86,305.83,499.0,8.0,3750.24
3082,49,F,Universitario,Norte,1804.73,4421.27,580.0,6.0,5121.41
3083,46,F,Primaria,,903.03,1646.29,455.0,,
3084,60,M,Postgrado,Centro,2799.26,4199.94,684.0,5.0,7207.12
3085,19,F,Tecnico,,3491.59,4407.74,621.0,4.0,12873.3
3086,40,M,Secundaria,Occidente,884.57,1848.51,585.0,8.0,1628.52
3087,36,F,Tecnico,Centro,4307.15,6500.76,646.0,8.0,12740.27
3088,48,F,Primaria,Occidente,1458.06,2088.98,589.0,6.0,1484.81
3089,68,F,Secundaria,Occidente,933.32,1641.81,439.0,9.0,500.0
3090,22,F,Secundaria,Norte,,,476.0,12.0,2318.83
3091,36,F,Primaria,Occidente,1445.46,3923.97,418.0,10.0,4831.74
3092,51,F,Universitario,Norte,1366.46,1638.8,590.0,12.0,5708.53
3093,27,M,Universitario,Occidente,1992.5,2593.24,608.0,6.0,4772.31
3094,42,M,Primaria,Centro,719.89,1477.55,373.0,5.0,500.0
3095,19,M,Secundaria,Oriente,1907.31,3148.28,527.0,11.0,6407.72
3096,28,M,Primaria,Oriente,705.0,2813.26,,11.0,
3097,67,M,Universitario,Sur,1278.49,3428.11,523.0,6.0,1058.71
3098,48,F,Secundaria,Sur,2935.27,6484.17,628.0,8.0,9245.29
3099,73,F,Secundaria,Occidente,1388.5,2939.11,591.0,11.0,2830.59
3100,32,F,Secundaria,Occidente,1232.91,2756.3,515.0,6.0,2253.0
3101,26,F,Secundaria,Sur,1797.09,2937.24,639.0,6.0,2890.29
3102,40,F,Universitario,Sur,2362.48,4793.54,561.0,7.0,6906.56
3103,36,F,Universitario,Centro,1638.92,2422.58,547.0,8.0,4810.19
3104,26,M,Secundaria,Oriente,1104.37,1883.33,480.0,7.0,3043.42
3105,52,F,Tecnico,Sur,2537.82,3456.14,602.0,6.0,8736.3
3106,38,M,Secundaria,Oriente,,1385.23,522.0,13.0,2512.24
3107,26,M,Primaria,Sur,1144.19,2507.1,534.0,12.0,685.04
3108,45,M,Primaria,Centro,2558.55,5479.82,565.0,8.0,6045.05
3109,63,F,Secundaria,Norte,1367.33,2822.0,539.0,9.0,4566.87
3110,68,F,Universitario,Norte,4396.38,9012.44,705.0,10.0,12592.05
3111,24,M,Universitario,Sur,1470.5,1512.34,597.0,2.0,
3112,33,M,Primaria,Centro,,2726.54,592.0,5.0,3008.52
3113,33,F,Secundaria,Sur,2583.04,3946.29,,4.0,7846.94
3114,50,F,Secundaria,Norte,1179.43,,526.0,9.0,3610.35
3115,21,M,Universitario,Centro,5455.42,9169.02,726.0,9.0,17387.79
3116,21,F,Universitario,Centro,2247.14,3589.08,,5.0,7367.01
3117,56,F,Secundaria,,914.12,,467.0,9.0,
3118,57,F,Tecnico,Norte,2913.63,5439.53,606.0,6.0,8433.55
3119,34,M,Universitario,Oriente,4823.89,8015.1,743.0,6.0,14842.78
3120,54,M,Primaria,Norte,,56.09,443.0,12.0,1913.87
3121,56,M,Secundaria,Norte,1881.44,2684.55,575.0,13.0,5726.8
3122,69,M,Tecnico,Occidente,1401.54,2466.29,556.0,7.0,
3123,46,F,Primaria,Norte,764.29,405.37,484.0,10.0,
3124,69,M,Secundaria,Oriente,1063.05,2110.5,586.0,4.0,3381.69
3125,53,F,Primaria,Occidente,1348.57,1549.68,,9.0,3547.72
3126,55,M,Tecnico,Sur,3306.37,5797.63,655.0,8.0,10134.17
3127,56,F,Universitario,Sur,2401.22,4583.18,667.0,5.0,7928.03
3128,67,M,Tecnico,Centro,2283.26,3721.6,613.0,6.0,4880.84
3129,54,F,Primaria,Centro,,2573.39,456.0,10.0,500.0
3130,69,F,Primaria,Centro,1194.86,2445.7,440.0,11.0,2568.0
3131,52,F,Tecnico,Norte,1242.77,,542.0,6.0,
3132,24,M,Secundaria,,640.98,248.73,434.0,7.0,1977.87
3133,44,M,Tecnico,Oriente,1436.36,3827.74,609.0,4.0,4688.39
3134,45,F,Primaria,Norte,,4493.32,582.0,4.0,4209.81
